Height,DateTime (UTC),Txn,Uncles,Fee Recipient,Fee Recipient Nametag,Gas Limit,Difficulty,Reward,ReorgDepth
19673165,2024-04-17 05:40:11,46,0,0x65b9a85ed5d4168ffe4cd0ff660feca9ad062abf,,"30,000,000",0.000 TH,0.00887 ETH,1
19672495,2024-04-17 03:25:47,165,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01979 ETH,1
19671685,2024-04-17 00:43:11,106,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0181 ETH,1
19671144,2024-04-16 22:54:11,135,0,0x66a8058d69a629dcdaad80969e800bf848a69cbb,,"30,000,000",0.000 TH,0.02101 ETH,1
19670919,2024-04-16 22:08:23,210,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01474 ETH,1
19670557,2024-04-16 20:55:11,107,0,0xcd615270ab3a7a3a262a4e49935d002278c76b78,,"30,000,000",0.000 TH,0.0455 ETH,1
19670101,2024-04-16 19:23:23,130,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03655 ETH,1
19670039,2024-04-16 19:10:47,58,0,0x19f889aa623caa70a4f3cae554e1efc2372c9ddc,,"30,000,000",0.000 TH,0.0112 ETH,1
19669831,2024-04-16 18:28:59,39,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00511 ETH,1
19669752,2024-04-16 18:12:59,60,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.0069 ETH,1
19668713,2024-04-16 14:43:23,92,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.17952 ETH,1
19668636,2024-04-16 14:27:47,99,0,0xd60fd90f097850c91f5e7110b79fe56a44c591ae,,"30,000,000",0.000 TH,0.01352 ETH,1
19667484,2024-04-16 10:35:23,48,0,0xfdbd0bab517260cc4a743ad4b80ac05a1fde9bd0,,"30,000,000",0.000 TH,0.01149 ETH,1
19665218,2024-04-16 02:57:59,156,0,0x5f056877246c7e8e735ea60db3f761b5232ac038,,"30,000,000",0.000 TH,0.0071 ETH,1
19664842,2024-04-16 01:41:59,33,0,0x2b5c491a49e842c894e964e1a8e3f2485d095a88,,"30,000,000",0.000 TH,0.00904 ETH,1
19664444,2024-04-16 00:21:47,274,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02262 ETH,1
19664387,2024-04-16 00:09:59,138,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08603 ETH,1
19664373,2024-04-16 00:06:59,258,0,0x95e8403ed2dcb25dc07deaac6ebee12f62efbadd,Fee Recipient: 0x95...aDd,"30,000,000",0.000 TH,0.00496 ETH,1
19664202,2024-04-15 23:32:23,183,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03854 ETH,1
19663842,2024-04-15 22:19:59,114,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02555 ETH,1
19663729,2024-04-15 21:56:47,296,0,0x833f9518cc6cd092c563d89a01e8782ffa30b8b8,,"30,000,000",0.000 TH,0.03767 ETH,1
19663587,2024-04-15 21:28:11,62,0,0xaf802ae0da17716ab2772967fc8e3ec40c146c88,,"30,000,000",0.000 TH,0.01016 ETH,1
19662056,2024-04-15 16:18:59,117,0,0x1de458031bfbe5689ded5a8b9ed57e1e79eab2a4,Stader Labs:  Permissionless Socializing Pool,"30,000,000",0.000 TH,0.00801 ETH,1
19660243,2024-04-15 10:13:59,131,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01026 ETH,1
19660213,2024-04-15 10:07:47,138,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0223 ETH,1
19659865,2024-04-15 08:56:59,42,0,0x2f9fc79066bb3ffb072bcf4e26b635436d026ce5,,"30,000,000",0.000 TH,0.00481 ETH,1
19659272,2024-04-15 06:56:59,31,0,0xbeba9672104240d47d79a812dfa10267aa107f47,Fee Recipient: 0xbe...F47,"30,000,000",0.000 TH,0.00246 ETH,1
19658904,2024-04-15 05:42:47,215,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.13743 ETH,1
19658607,2024-04-15 04:42:47,50,0,0x9b27e6b920ba98dd09538a2e3500a2ba1aab5df0,,"30,000,000",0.000 TH,0.00989 ETH,1
19658525,2024-04-15 04:26:11,193,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02159 ETH,1
19658218,2024-04-15 03:24:35,92,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02025 ETH,1
19657115,2024-04-14 23:42:35,186,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.011 ETH,1
19657027,2024-04-14 23:24:47,27,0,0xc48be32860b5709aad816ca44e9c625cd9f4e019,,"30,000,000",0.000 TH,0.0029 ETH,1
19656992,2024-04-14 23:17:35,238,0,0x83b848d7601aeb2545834979ed899328f687f95d,,"30,000,000",0.000 TH,0.01328 ETH,1
19656980,2024-04-14 23:14:59,36,0,0xc177270d81e075f3aa6bfe160309798b9d138c6e,,"30,000,000",0.000 TH,0.0064 ETH,1
19656810,2024-04-14 22:40:23,163,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08139 ETH,1
19656794,2024-04-14 22:36:59,164,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.07669 ETH,1
19656479,2024-04-14 21:33:11,73,0,0xb2b870022a7504ac89f6eeef06b0481cab7e1f95,,"30,000,000",0.000 TH,0.01768 ETH,1
19656162,2024-04-14 20:29:11,133,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05922 ETH,1
19655434,2024-04-14 18:02:47,47,0,0x6f1bd56bb4bc87ae0249c04aaebfbb34156397bd,,"30,000,000",0.000 TH,0.0109 ETH,1
19655248,2024-04-14 17:25:11,112,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03281 ETH,1
19654942,2024-04-14 16:23:47,151,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01619 ETH,1
19652848,2024-04-14 09:22:11,220,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.1225 ETH,1
19652756,2024-04-14 09:03:35,76,0,0x287c6e79eed3844c52e10589cbd0c15bdc068ff3,,"30,000,000",0.000 TH,0.01 ETH,1
19652199,2024-04-14 07:11:47,105,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.01345 ETH,1
19651885,2024-04-14 06:07:35,112,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02257 ETH,1
19651807,2024-04-14 05:51:47,192,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03297 ETH,1
19651658,2024-04-14 05:21:47,87,0,0xbe74fa5c93662c6f64d773e201c2f49395c433c8,,"30,000,000",0.000 TH,0.0099 ETH,1
19651540,2024-04-14 04:57:59,151,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.18222 ETH,1
19651506,2024-04-14 04:50:59,267,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.02943 ETH,1
19651493,2024-04-14 04:48:11,133,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05001 ETH,1
19650957,2024-04-14 02:59:59,113,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03027 ETH,1
19650419,2024-04-14 01:11:11,162,0,0x8977e900c9e47fadcee85f640452b225a2d47819,,"30,000,000",0.000 TH,0.01549 ETH,1
19650135,2024-04-14 00:13:59,104,0,0xf1c9017bfe7bb2a9f3f4951f12635c6fbc0389f0,,"30,000,000",0.000 TH,0.00448 ETH,1
19649859,2024-04-13 23:17:59,16,0,0x88c6c46ebf353a52bdbab708c23d0c81daa8134a,MEV Builder: 0x88c...34A,"30,000,000",0.000 TH,0.03615 ETH,1
19649025,2024-04-13 20:29:23,119,0,0x08cdaf0a75e9d74fd3fb1d4e4d12f1fd0ea7ed20,,"30,000,000",0.000 TH,0.05212 ETH,1
19648881,2024-04-13 19:59:59,118,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.72829 ETH,1
19648569,2024-04-13 18:55:23,288,0,0x969291e37118e21e306dd7cbf662add1e2d02d8f,,"30,000,000",0.000 TH,0.01265 ETH,1
19648363,2024-04-13 18:13:35,221,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01199 ETH,1
19648100,2024-04-13 17:20:47,350,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01307 ETH,1
19648062,2024-04-13 17:12:59,143,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01175 ETH,1
19647916,2024-04-13 16:43:35,227,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00964 ETH,1
19647910,2024-04-13 16:42:11,250,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01934 ETH,1
19646195,2024-04-13 10:56:35,175,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02511 ETH,1
19645784,2024-04-13 09:33:11,136,0,0x6d2e03b7effeae98bd302a9f836d0d6ab0002766,Fee Recipient: 0x6d2...766,"30,000,000",0.000 TH,0.01925 ETH,1
19645676,2024-04-13 09:11:11,285,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.02106 ETH,1
19645020,2024-04-13 06:58:47,137,0,0x2559ea5178c23a10b20caaf8c364c036e86f07f9,,"30,029,295",0.000 TH,0.00826 ETH,1
19643464,2024-04-13 01:44:11,57,0,0xa4e19aac136f76214b01e9ae4076fb05367726be,Fee Recipient: 0xA4...6BE,"30,000,000",0.000 TH,0.01054 ETH,1
19643088,2024-04-13 00:27:23,40,0,0xcd615270ab3a7a3a262a4e49935d002278c76b78,,"30,000,000",0.000 TH,0.01606 ETH,1
19642328,2024-04-12 21:54:11,204,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02716 ETH,1
19640617,2024-04-12 16:07:23,295,0,0x634316ea0ee79c701c6f67c53a4c54cbafd2316d,Fee Recipient: 0x634...16d,"30,000,000",0.000 TH,0.01894 ETH,1
19639421,2024-04-12 12:06:59,228,0,0x876528533158c07c1b87291c35f84104cd64ec01,,"30,000,000",0.000 TH,0.00783 ETH,1
19638328,2024-04-12 08:27:11,324,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03636 ETH,1
19637045,2024-04-12 04:08:23,108,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02779 ETH,1
19635689,2024-04-11 23:35:47,113,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02652 ETH,1
19635514,2024-04-11 23:00:23,283,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02238 ETH,1
19635390,2024-04-11 22:35:11,64,0,0xcef540dad0f1d265103e67c4646f20c5caa0b8c0,,"30,000,000",0.000 TH,0.00869 ETH,1
19634807,2024-04-11 20:37:47,246,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02732 ETH,1
19634476,2024-04-11 19:31:11,404,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.07767 ETH,1
19633291,2024-04-11 15:32:23,280,0,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7, Rocket Pool Smoothing Pool,"30,000,000",0.000 TH,0.01279 ETH,1
19632836,2024-04-11 14:00:47,251,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05092 ETH,1
19632601,2024-04-11 13:13:11,96,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01821 ETH,1
19630781,2024-04-11 07:05:59,296,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03961 ETH,1
19630613,2024-04-11 06:31:59,147,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01801 ETH,1
19630417,2024-04-11 05:52:11,283,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.01453 ETH,1
19630394,2024-04-11 05:47:23,63,0,0x1de458031bfbe5689ded5a8b9ed57e1e79eab2a4,Stader Labs:  Permissionless Socializing Pool,"30,000,000",0.000 TH,0.00844 ETH,1
19630263,2024-04-11 05:20:59,253,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.01468 ETH,1
19630198,2024-04-11 05:07:47,326,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0316 ETH,1
19629709,2024-04-11 03:28:59,27,0,0x0d369bb49efa5100fd3b86a9f828c55da04d2d50,,"30,000,000",0.000 TH,0.01069 ETH,1
19628656,2024-04-10 23:57:23,240,0,0xbb3afde35eb9f5feb5377485a3bd18a3eb0fe248,,"30,000,000",0.000 TH,0.01077 ETH,1
19628624,2024-04-10 23:50:47,217,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01646 ETH,1
19626501,2024-04-10 16:44:35,175,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.08062 ETH,1
19625514,2024-04-10 13:25:59,0,0,0x65ee20b06d9ad589a7e7ce04b9f5f795f402aece,,"30,000,000",0.000 TH,0 ETH,1
19624882,2024-04-10 11:18:11,260,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.05107 ETH,1
19624584,2024-04-10 10:17:59,154,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.06533 ETH,1
19623937,2024-04-10 08:07:35,133,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04732 ETH,1
19623293,2024-04-10 05:58:11,68,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01133 ETH,1
19622783,2024-04-10 04:15:35,109,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.01335 ETH,1
19622008,2024-04-10 01:39:47,232,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03665 ETH,1
19621741,2024-04-10 00:45:11,235,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03152 ETH,1
19621697,2024-04-10 00:36:11,245,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03544 ETH,1
19620521,2024-04-09 20:39:35,184,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.019 ETH,1
19619838,2024-04-09 18:21:59,117,0,0x95e8403ed2dcb25dc07deaac6ebee12f62efbadd,Fee Recipient: 0x95...aDd,"30,000,000",0.000 TH,0.00744 ETH,1
19619684,2024-04-09 17:50:47,246,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.09121 ETH,1
19619390,2024-04-09 16:51:35,142,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.17275 ETH,1
19618880,2024-04-09 15:08:35,93,0,0x2a8421bae6fbd310271fecafcc17ae1e4767e048,,"30,000,000",0.000 TH,0.01804 ETH,1
19618633,2024-04-09 14:18:47,160,0,0xee605f71d39d8f0027eecc1829965b7dc579aab0,,"30,000,000",0.000 TH,0.03682 ETH,1
19617974,2024-04-09 12:05:35,133,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04257 ETH,1
19617592,2024-04-09 10:48:35,225,0,0x34cb778ea0b3e386a16616ec643f06e900bdea26,Fee Recipient: 0x34...a26,"30,029,295",0.000 TH,0.01283 ETH,1
19616926,2024-04-09 08:33:59,152,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03129 ETH,1
19616333,2024-04-09 06:34:23,207,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07721 ETH,1
19616157,2024-04-09 05:58:59,380,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.02129 ETH,1
19616151,2024-04-09 05:57:35,103,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.14175 ETH,1
19615361,2024-04-09 03:18:23,177,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.07013 ETH,1
19613915,2024-04-08 22:26:35,297,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.13396 ETH,1
19613272,2024-04-08 20:17:47,184,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.10157 ETH,1
19613247,2024-04-08 20:12:35,6,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.0614 ETH,1
19613192,2024-04-08 20:01:11,233,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04407 ETH,1
19612104,2024-04-08 16:22:11,313,0,0x8ead0e8fec8319fd62c8508c71a90296efd4f042,,"30,000,000",0.000 TH,0.05481 ETH,1
19611869,2024-04-08 15:33:59,71,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01076 ETH,1
19611827,2024-04-08 15:25:11,118,0,0xebec795c9c8bbd61ffc14a6662944748f299cacf,Fee Recipient: 0xeBe...Acf,"30,000,000",0.000 TH,0.02099 ETH,1
19610839,2024-04-08 12:05:47,112,0,0x833f9518cc6cd092c563d89a01e8782ffa30b8b8,,"30,000,000",0.000 TH,0.00983 ETH,1
19609548,2024-04-08 07:44:59,160,0,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,Flashbots: Builder,"30,000,000",0.000 TH,0.01732 ETH,1
19609468,2024-04-08 07:28:47,169,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04084 ETH,1
19609403,2024-04-08 07:15:35,159,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03925 ETH,1
19608332,2024-04-08 03:39:59,110,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03074 ETH,1
19608303,2024-04-08 03:33:59,129,0,0x22eec85ba6a5cd97ead4728ea1c69e1d9c6fa778,,"30,000,000",0.000 TH,0.03166 ETH,1
19608269,2024-04-08 03:26:59,270,0,0x9de34671d7f95b537c33da687fe114bd91582ef9,,"30,000,000",0.000 TH,0.01489 ETH,1
19608115,2024-04-08 02:55:59,240,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.82887 ETH,1
19607701,2024-04-08 01:32:23,111,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02354 ETH,1
19606786,2024-04-07 22:28:35,182,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.03171 ETH,1
19606662,2024-04-07 22:03:23,184,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.0474 ETH,1
19606615,2024-04-07 21:53:47,115,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.022 ETH,1
19606606,2024-04-07 21:51:47,142,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05569 ETH,1
19606047,2024-04-07 19:58:59,117,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06126 ETH,1
19605980,2024-04-07 19:45:23,47,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00639 ETH,1
19605952,2024-04-07 19:39:35,115,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.01805 ETH,1
19605862,2024-04-07 19:21:23,161,0,0x7f22e4d5ab8efa0585c983f2dffaa7ca4e67bc0c,,"30,000,000",0.000 TH,0.01192 ETH,1
19605639,2024-04-07 18:36:35,120,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04933 ETH,1
19605459,2024-04-07 17:59:59,143,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.0313 ETH,1
19605324,2024-04-07 17:32:35,171,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.11141 ETH,1
19604977,2024-04-07 16:22:59,206,0,0xb92b4a201f4320a6db6d1fb2d3bac834bdaa95c9,,"30,000,000",0.000 TH,0.03991 ETH,1
19604764,2024-04-07 15:39:47,124,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08807 ETH,1
19604299,2024-04-07 14:05:23,14,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.51365 ETH,1
19604262,2024-04-07 13:57:35,53,0,0x1de458031bfbe5689ded5a8b9ed57e1e79eab2a4,Stader Labs:  Permissionless Socializing Pool,"30,000,000",0.000 TH,0.01033 ETH,1
19603561,2024-04-07 11:36:23,143,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02135 ETH,1
19602532,2024-04-07 08:08:59,5,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.03182 ETH,1
19602132,2024-04-07 06:48:47,223,0,0x29b5162ca97145dd6b28d400e74503daf4b4c5c0,,"30,000,000",0.000 TH,0.11065 ETH,1
19601780,2024-04-07 05:37:59,27,0,0x76b227093ceeddf72cb19bca1b4835b933a71416,,"30,000,000",0.000 TH,0.0028 ETH,1
19601455,2024-04-07 04:32:23,202,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.06746 ETH,1
19601404,2024-04-07 04:21:59,50,0,0x8186b214a917fb4922eb984fb80cfafa30ee8810,Loki Builder,"30,000,000",0.000 TH,0.02901 ETH,1
19601380,2024-04-07 04:16:35,30,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.00317 ETH,1
19601162,2024-04-07 03:32:35,202,0,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7, Rocket Pool Smoothing Pool,"30,000,000",0.000 TH,0.0419 ETH,1
19600981,2024-04-07 02:55:59,216,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.04037 ETH,1
19600869,2024-04-07 02:33:23,84,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.04556 ETH,1
19600760,2024-04-07 02:11:11,314,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03307 ETH,1
19600702,2024-04-07 01:59:23,146,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02627 ETH,1
19600672,2024-04-07 01:53:11,135,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02323 ETH,1
19600643,2024-04-07 01:47:11,119,0,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,Titan Builder,"30,000,000",0.000 TH,0.03676 ETH,1
19600355,2024-04-07 00:48:35,119,0,0x4675c7e5baafbffbca748158becba61ef3b0a263,MEV Builder: 0x467...263,"30,000,000",0.000 TH,0.01121 ETH,1
19599018,2024-04-06 20:19:47,89,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.08139 ETH,1
19598714,2024-04-06 19:16:59,124,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.02384 ETH,1
19598498,2024-04-06 18:33:11,291,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.02638 ETH,1
19598309,2024-04-06 17:55:11,142,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.01314 ETH,1
19598162,2024-04-06 17:25:23,133,0,0x1f9090aae28b8a3dceadf281b0f12828e676c326,,"30,000,000",0.000 TH,0.02219 ETH,1
19598120,2024-04-06 17:16:47,182,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.02857 ETH,1
19597920,2024-04-06 16:36:35,321,0,0x95222290dd7278aa3ddd389cc1e1d165cc4bafe5,beaverbuild,"30,000,000",0.000 TH,0.05421 ETH,1
19597874,2024-04-06 16:27:11,85,0,0x388c818ca8b9251b393131c08a736a67ccb19297,Lido: Execution Layer Rewards Vault,"30,000,000",0.000 TH,0.022 ETH,1
